Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,Raw
1679334549.6406047,9985,1679334549,60178852,imu1_frame,0,0,0,,-0.002138835855596695,0.012238697212025394,0.1402300637078007,0.9900409935473587,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002635,-0.008986,-0.292793,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.102,-0.829,-9.878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0564,0.6613,0.6226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.123,+001.423,-000.046,+00.0564,+00.6613,+00.6226,+00.102,-00.829,-09.878,+00.002635,-00.008986,-00.292793*6B"
1679334549.6407027,9986,1679334549,62663674,imu1_frame,0,0,0,,-0.002081064740310916,0.012151331913772807,0.13661785253611616,0.9905471097684795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004894,-0.006709,-0.292897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.303,-0.687,-9.93,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0678,0.6565,0.6293,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+015.705,+001.412,-000.046,+00.0678,+00.6565,+00.6293,+00.303,-00.687,-09.930,+00.004894,-00.006709,-00.292897*61"
1679334549.6847155,9987,1679334549,65201187,imu1_frame,0,0,0,,-0.0019797672334364107,0.012060829505515767,0.1330205951655665,0.9910379095549972,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011281,-0.005697,-0.291271,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.211,-0.772,-9.892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0795,0.6585,0.6245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+015.289,+001.400,-000.041,+00.0795,+00.6585,+00.6245,+00.211,-00.772,-09.892,+00.011281,-00.005697,-00.291271*6D"
1679334549.6848953,9988,1679334549,67651414,imu1_frame,0,0,0,,-0.001856480395843789,0.011999115195883326,0.1294125825668443,0.9915164941585367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.008638,-0.003387,-0.291382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.011,-0.786,-9.834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0552,0.6579,0.6239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+014.872,+001.391,-000.033,+00.0552,+00.6579,+00.6239,-00.011,-00.786,-09.834,+00.008638,-00.003387,-00.291382*6B"
1679334549.728847,9989,1679334549,70170259,imu1_frame,0,0,0,,-0.0017621483014562498,0.01195063782772909,0.12582911800029534,0.9919783818975803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006758,-0.00262,-0.29102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.173,-0.792,-9.998,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0752,0.654,0.627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+014.458,+001.384,-000.028,+00.0752,+00.6540,+00.6270,+00.173,-00.792,-09.998,+00.006758,-00.002620,-00.291020*6E"
1679334549.730297,9990,1679334549,72652053,imu1_frame,0,0,0,,-0.001676955724775336,0.011900554712067671,0.12225277417979505,0.9924262309221709,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00472,-0.002696,-0.289519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.179,-0.707,-9.611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0448,0.6628,0.6235,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+014.045,+001.377,-000.024,+00.0448,+00.6628,+00.6235,+00.179,-00.707,-09.611,+00.004720,-00.002696,-00.289519*6C"
1679334549.7766557,9991,1679334549,75253915,imu1_frame,0,0,0,,-0.0015585257409038225,0.01186282030155727,0.11867441539991876,0.9928611320932528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.010404,-0.00391,-0.289177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.159,-0.762,-9.665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0458,0.6616,0.6147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+013.632,+001.371,-000.016,+00.0458,+00.6616,+00.6147,+00.159,-00.762,-09.665,+00.010404,-00.003910,-00.289177*6E"
1679334549.8208654,9992,1679334549,77689456,imu1_frame,0,0,0,,-0.0014211486585172422,0.01180904760340855,0.11510300081268099,0.9932823495537947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.012026,-0.003326,-0.288766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.278,-0.932,-9.469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0266,0.6552,0.6193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+013.220,+001.363,-000.006,+00.0266,+00.6552,+00.6193,+00.278,-00.932,-09.469,+00.012026,-00.003326,-00.288766*61"
1679334549.821351,9993,1679334549,80159378,imu1_frame,0,0,0,,-0.0013113727548530742,0.011760169889340658,0.11154774141740255,0.9936886233072953,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005726,-0.003738,-0.287218,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.234,-1.062,-9.304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0162,0.6612,0.6189,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+012.810,+001.356,+000.001,+00.0162,+00.6612,+00.6189,+00.234,-01.062,-09.304,+00.005726,-00.003738,-00.287218*65"
1679334549.8650687,9994,1679334549,82641935,imu1_frame,0,0,0,,-0.0013080422307884265,0.011637693522373909,0.10798378254725069,0.9940836764688322,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004987,-0.010589,-0.288152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.199,-1.241,-9.485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0403,0.6514,0.621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+012.399,+001.342,-000.005,+00.0403,+00.6514,+00.6210,+00.199,-01.241,-09.485,-00.004987,-00.010589,-00.288152*6F"
1679334549.8651328,9995,1679334549,85175466,imu1_frame,0,0,0,,-0.0014580722929445169,0.011464243108990869,0.10441157279914715,0.9944670274175684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.018706,-0.012842,-0.288167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.207,-1.175,-9.43,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0328,0.6459,0.6221,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+011.987,+001.324,-000.029,+00.0328,+00.6459,+00.6221,+00.207,-01.175,-09.430,-00.018706,-00.012842,-00.288167*69"
1679334549.9087584,9996,1679334549,87651681,imu1_frame,0,0,0,,-0.001720465654287069,0.011263220432044868,0.10083922038142487,0.9948374899933646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023807,-0.010222,-0.288315,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.216,-1.046,-9.573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0686,0.645,0.6295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+011.575,+001.304,-000.066,+00.0686,+00.6450,+00.6295,+00.216,-01.046,-09.573,-00.023807,-00.010222,-00.288315*6E"
1679334549.9088473,9997,1679334549,90158200,imu1_frame,0,0,0,,-0.0019912115665760228,0.011046032950368411,0.09725684351641431,0.995196024219239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.024396,-0.012905,-0.289485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.209,-0.972,-9.651,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0433,0.6434,0.6225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+011.162,+001.282,-000.104,+00.0433,+00.6434,+00.6225,+00.209,-00.972,-09.651,-00.024396,-00.012905,-00.289485*66"
1679334549.9525898,9998,1679334549,92628431,imu1_frame,0,0,0,,-0.002212233239123036,0.010844537076888865,0.09367248564403921,0.9955415448252025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01851,-0.012563,-0.290539,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.147,-0.869,-9.971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0454,0.6433,0.6149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+010.749,+001.261,-000.136,+00.0454,+00.6433,+00.6149,+00.147,-00.869,-09.971,-00.018510,-00.012563,-00.290539*61"
1679334549.9583428,9999,1679334549,95179224,imu1_frame,0,0,0,,-0.002376946507550168,0.010685065840676059,0.09007746219638939,0.9958746057097444,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.014958,-0.008564,-0.289911,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009,-0.898,-9.885,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0631,0.636,0.6231,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+010.335,+001.244,-000.161,+00.0631,+00.6360,+00.6231,+00.009,-00.898,-09.885,-00.014958,-00.008564,-00.289911*66"
1679334550.0006254,10000,1679334549,97655057,imu1_frame,0,0,0,,-0.0025456720334434873,0.01056174606631148,0.08646382148697762,0.9961957521731344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.013661,-0.005347,-0.291571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.088,-0.895,-10.099,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.04,0.64,0.6186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+009.919,+001.231,-000.186,+00.0400,+00.6400,+00.6186,+00.088,-00.895,-10.099,-00.013661,-00.005347,-00.291571*6D"
1679334550.0455375,10001,1679334550,154018,imu1_frame,0,0,0,,-0.0027181211084861346,0.01047460165501832,0.08284031896752031,0.9965040773078491,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.015512,-0.004639,-0.291706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.278,-0.704,-10.021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0547,0.6385,0.6241,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+009.502,+001.222,-000.211,+00.0547,+00.6385,+00.6241,+00.278,-00.704,-10.021,-00.015512,-00.004639,-00.291706*63"
1679334550.045737,10002,1679334550,2626919,imu1_frame,0,0,0,,-0.0029128695282746603,0.010439637390876381,0.07922462340505343,0.996797867277306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017125,-0.000828,-0.289649,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.177,-0.653,-9.967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0506,0.6386,0.6151,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+009.086,+001.219,-000.238,+00.0506,+00.6386,+00.6151,+00.177,-00.653,-09.967,-00.017125,-00.000828,-00.289649*6A"
1679334550.0882351,10003,1679334550,5170774,imu1_frame,0,0,0,,-0.0031635906016228565,0.010445717028606622,0.07562588479429001,0.9970765287776784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.022494,0.002142,-0.28857,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.121,-0.673,-10.095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0568,0.6339,0.6204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+008.672,+001.221,-000.271,+00.0568,+00.6339,+00.6204,+00.121,-00.673,-10.095,-00.022494,+00.002142,-00.288570*62"
1679334550.0883036,10004,1679334550,7621407,imu1_frame,0,0,0,,-0.003442387577401006,0.010477938495797524,0.07203519765645458,0.9973411116921036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.022828,0.005753,-0.289125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021,-0.655,-10.102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0391,0.6458,0.6172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+008.259,+001.226,-000.307,+00.0391,+00.6458,+00.6172,+00.021,-00.655,-10.102,-00.022828,+00.005753,-00.289125*6F"
1679334550.1362724,10005,1679334550,10178923,imu1_frame,0,0,0,,-0.003739363843303276,0.010519684477164412,0.06847863188498969,0.9975901114043324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.022254,0.009491,-0.286113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.078,-0.595,-9.84,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0316,0.6391,0.612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+007.850,+001.232,-000.345,+00.0316,+00.6391,+00.6120,+00.078,-00.595,-09.840,-00.022254,+00.009491,-00.286113*64"
1679334550.1363568,10006,1679334550,12624645,imu1_frame,0,0,0,,-0.003977009817841518,0.010593701762678447,0.06493807088041957,0.9978251368983455,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017898,0.009121,-0.283725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.102,-0.552,-9.761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0494,0.6341,0.6228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+007.443,+001.241,-000.376,+00.0494,+00.6341,+00.6228,+00.102,-00.552,-09.761,-00.017898,+00.009121,-00.283725*6A"
1679334550.184213,10007,1679334550,15157198,imu1_frame,0,0,0,,-0.0041180182776741105,0.010666650237030598,0.061413112198830964,0.9980469398521491,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.008672,0.008548,-0.283192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.224,-0.505,-9.849,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0253,0.6404,0.6118,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+007.038,+001.249,-000.396,+00.0253,+00.6404,+00.6118,+00.224,-00.505,-09.849,-00.008672,+00.008548,-00.283192*6B"
1679334550.1842732,10008,1679334550,17609667,imu1_frame,0,0,0,,-0.004181445972698076,0.010762586493933772,0.05791276041442597,0.9982548744798191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002205,0.011321,-0.2818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.14,-0.544,-9.59,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0536,0.6328,0.6191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+006.636,+001.259,-000.407,+00.0536,+00.6328,+00.6191,+00.140,-00.544,-09.590,-00.002205,+00.011321,-00.281800*62"
1679334550.228232,10009,1679334550,20271325,imu1_frame,0,0,0,,-0.004210819632515614,0.01088713661921298,0.0544114208828618,0.9984503675855726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000392,0.010699,-0.281028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.033,-0.562,-9.848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0357,0.6344,0.6148,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+006.234,+001.272,-000.414,+00.0357,+00.6344,+00.6148,+00.033,-00.562,-09.848,+00.000392,+00.010699,-00.281028*67"
1679334550.2322757,10010,1679334550,22603416,imu1_frame,0,0,0,,-0.004203971349255987,0.011005122708383155,0.05090030955125028,0.9986342535616605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002571,0.011595,-0.282786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.045,-0.591,-9.843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0304,0.6357,0.607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+005.831,+001.284,-000.417,+00.0304,+00.6357,+00.6070,+00.045,-00.591,-09.843,+00.002571,+00.011595,-00.282786*6E"
1679334550.2761722,10011,1679334550,25139737,imu1_frame,0,0,0,,-0.004187944220226003,0.01113236020921249,0.047379796612604684,0.9988061306141092,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004089,0.010874,-0.282891,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.235,-0.742,-9.394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0492,0.6261,0.6178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+005.427,+001.297,-000.419,+00.0492,+00.6261,+00.6178,+00.235,-00.742,-09.394,+00.004089,+00.010874,-00.282891*6A"
1679334550.3203394,10012,1679334550,27630114,imu1_frame,0,0,0,,-0.004180073088669021,0.01126799132195192,0.04385011615893203,0.9989658285814336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001561,0.013738,-0.283905,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.152,-0.679,-9.417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0304,0.6334,0.6121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+005.022,+001.311,-000.422,+00.0304,+00.6334,+00.6121,+00.152,-00.679,-09.417,+00.001561,+00.013738,-00.283905*61"
1679334550.3204083,10013,1679334550,30137157,imu1_frame,0,0,0,,-0.004162225002602927,0.011395337066974348,0.04031977673747319,0.9991131756612952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006058,0.009257,-0.283438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.035,-0.566,-9.636,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.044,0.6308,0.6151,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+004.617,+001.324,-000.424,+00.0440,+00.6308,+00.6151,+00.035,-00.566,-09.636,+00.006058,+00.009257,-00.283438*6F"
1679334550.3654547,10014,1679334550,32600045,imu1_frame,0,0,0,,-0.004021026576814523,0.011518505338512225,0.03677879124895222,0.9992489559135407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.019241,0.01148,-0.285115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.03,-0.338,-9.709,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0314,0.6322,0.6121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+004.211,+001.336,-000.412,+00.0314,+00.6322,+00.6121,-00.030,-00.338,-09.709,+00.019241,+00.011480,-00.285115*6C"
1679334550.3656974,10015,1679334550,35221123,imu1_frame,0,0,0,,-0.003678406330898034,0.011656303000663771,0.03320885173621275,0.9993736899146303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.034446,0.009387,-0.285582,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.117,-0.474,-9.67,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.047,0.6238,0.614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+003.802,+001.349,-000.377,+00.0470,+00.6238,+00.6140,+00.117,-00.474,-09.670,+00.034446,+00.009387,-00.285582*68"
1679334550.408398,10016,1679334550,37612199,imu1_frame,0,0,0,,-0.003204541628303755,0.011813122949778411,0.029636917821541372,0.9994857848619785,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.040207,0.011378,-0.286241,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023,-0.686,-9.669,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.046,0.6261,0.6177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+003.393,+001.364,-000.327,+00.0460,+00.6261,+00.6177,+00.023,-00.686,-09.669,+00.040207,+00.011378,-00.286241*6B"
1679334550.4123113,10017,1679334550,40204358,imu1_frame,0,0,0,,-0.002729959876805789,0.0119841746648572,0.02605580092631452,0.9995849249137171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.036625,0.014237,-0.287599,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.082,-0.834,-9.769,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0187,0.6291,0.608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+002.983,+001.381,-000.277,+00.0187,+00.6291,+00.6080,-00.082,-00.834,-09.769,+00.036625,+00.014237,-00.287599*66"
1679334550.4522913,10018,1679334550,42596268,imu1_frame,0,0,0,,-0.0023586749017390084,0.012149664871011625,0.022458044745643873,0.9996711751983413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027792,0.013227,-0.288696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.161,-0.961,-9.601,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0438,0.6216,0.6164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+002.571,+001.398,-000.239,+00.0438,+00.6216,+00.6164,+00.161,-00.961,-09.601,+00.027792,+00.013227,-00.288696*6C"
1679334550.5011616,10019,1679334550,45297098,imu1_frame,0,0,0,,-0.0021431659707635813,0.012292187839451338,0.018879257737467917,0.9997439085010839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016552,0.011657,-0.287496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.147,-1.063,-9.537,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.007,0.6248,0.6039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+002.161,+001.413,-000.219,+00.0070,+00.6248,+00.6039,+00.147,-01.063,-09.537,+00.016552,+00.011657,-00.287496*6D"
